deviation_factor,midpoint
1.0,"(5, 24)"
1.0,"(6, 24)"
1.0,"(7, 24)"
1.0,"(8, 24)"
1.0,"(9, 24)"
1.0,"(10, 24)"
1.0,"(11, 24)"
1.0,"(12, 24)"
1.0,"(13, 24)"
1.0,"(14, 24)"
1.0,"(15, 24)"
1.0,"(16, 24)"
1.0,"(17, 24)"
1.0,"(18, 24)"
1.0,"(19, 24)"
1.0,"(20, 24)"
1.0,"(21, 24)"
1.0,"(22, 24)"
1.0,"(23, 24)"
1.0,"(24, 24)"
1.0,"(25, 24)"
1.0,"(26, 24)"
1.0,"(27, 24)"
1.0,"(28, 24)"
1.0,"(29, 24)"
1.0,"(30, 24)"
1.0,"(31, 24)"
1.0,"(32, 24)"
1.0,"(33, 24)"
1.0,"(34, 24)"
1.0,"(35, 24)"
1.05,"(5, 25)"
1.05,"(6, 25)"
1.05,"(7, 25)"
1.05,"(8, 25)"
1.05,"(9, 25)"
1.05,"(10, 23)"
1.05,"(11, 23)"
1.05,"(12, 23)"
1.05,"(13, 23)"
1.05,"(14, 23)"
1.05,"(15, 25)"
1.05,"(16, 25)"
1.05,"(17, 25)"
1.05,"(18, 25)"
1.05,"(19, 25)"
1.05,"(20, 23)"
1.05,"(21, 23)"
1.05,"(22, 23)"
1.05,"(23, 23)"
1.05,"(24, 23)"
1.05,"(25, 25)"
1.05,"(26, 25)"
1.05,"(27, 25)"
1.05,"(28, 25)"
1.05,"(29, 25)"
1.05,"(30, 23)"
1.05,"(31, 23)"
1.05,"(32, 23)"
1.05,"(33, 23)"
1.05,"(34, 23)"
1.05,"(35, 23)"
1.05,"(35, 25)"
1.1,"(5, 26)"
1.1,"(6, 26)"
1.1,"(7, 26)"
1.1,"(8, 26)"
1.1,"(9, 26)"
1.1,"(10, 22)"
1.1,"(11, 22)"
1.1,"(12, 22)"
1.1,"(13, 22)"
1.1,"(14, 22)"
1.1,"(15, 26)"
1.1,"(16, 26)"
1.1,"(17, 26)"
1.1,"(18, 26)"
1.1,"(19, 26)"
1.1,"(20, 22)"
1.1,"(21, 22)"
1.1,"(22, 22)"
1.1,"(23, 22)"
1.1,"(24, 22)"
1.1,"(25, 26)"
1.1,"(26, 26)"
1.1,"(27, 26)"
1.1,"(28, 26)"
1.1,"(29, 26)"
1.1,"(30, 22)"
1.1,"(31, 22)"
1.1,"(32, 22)"
1.1,"(33, 22)"
1.1,"(34, 22)"
1.1,"(35, 22)"
1.1,"(35, 26)"
1.15,"(5, 27)"
1.15,"(6, 27)"
1.15,"(7, 27)"
1.15,"(8, 27)"
1.15,"(9, 27)"
1.15,"(10, 21)"
1.15,"(11, 21)"
1.15,"(12, 21)"
1.15,"(13, 21)"
1.15,"(14, 21)"
1.15,"(15, 27)"
1.15,"(16, 27)"
1.15,"(17, 27)"
1.15,"(18, 27)"
1.15,"(19, 27)"
1.15,"(20, 21)"
1.15,"(21, 21)"
1.15,"(22, 21)"
1.15,"(23, 21)"
1.15,"(24, 21)"
1.15,"(25, 27)"
1.15,"(26, 27)"
1.15,"(27, 27)"
1.15,"(28, 27)"
1.15,"(29, 27)"
1.15,"(30, 21)"
1.15,"(31, 21)"
1.15,"(32, 21)"
1.15,"(33, 21)"
1.15,"(34, 21)"
1.15,"(35, 21)"
1.15,"(35, 27)"
1.21,"(5, 28)"
1.21,"(6, 28)"
1.21,"(7, 28)"
1.21,"(8, 28)"
1.21,"(9, 28)"
1.21,"(10, 20)"
1.21,"(11, 20)"
1.21,"(12, 20)"
1.21,"(13, 20)"
1.21,"(14, 20)"
1.21,"(15, 28)"
1.21,"(16, 28)"
1.21,"(17, 28)"
1.21,"(18, 28)"
1.21,"(19, 28)"
1.21,"(20, 20)"
1.21,"(21, 20)"
1.21,"(22, 20)"
1.21,"(23, 20)"
1.21,"(24, 20)"
1.21,"(25, 28)"
1.21,"(26, 28)"
1.21,"(27, 28)"
1.21,"(28, 28)"
1.21,"(29, 28)"
1.21,"(30, 20)"
1.21,"(31, 20)"
1.21,"(32, 20)"
1.21,"(33, 20)"
1.21,"(34, 20)"
1.21,"(35, 20)"
1.21,"(35, 28)"
1.26,"(5, 19)"
1.26,"(5, 29)"
1.26,"(6, 19)"
1.26,"(6, 29)"
1.26,"(7, 19)"
1.26,"(7, 29)"
1.26,"(8, 19)"
1.26,"(8, 29)"
1.26,"(9, 19)"
1.26,"(9, 29)"
1.26,"(10, 19)"
1.26,"(10, 29)"
1.26,"(11, 19)"
1.26,"(11, 29)"
1.26,"(12, 19)"
1.26,"(12, 29)"
1.26,"(13, 19)"
1.26,"(13, 29)"
1.26,"(14, 19)"
1.26,"(14, 29)"
1.26,"(15, 19)"
1.26,"(15, 29)"
1.26,"(16, 19)"
1.26,"(16, 29)"
1.26,"(17, 19)"
1.26,"(17, 29)"
1.26,"(18, 19)"
1.26,"(18, 29)"
1.26,"(19, 19)"
1.26,"(19, 29)"
1.26,"(20, 19)"
1.26,"(20, 29)"
1.26,"(21, 19)"
1.26,"(21, 29)"
1.26,"(22, 19)"
1.26,"(22, 29)"
1.26,"(23, 19)"
1.26,"(23, 29)"
1.26,"(24, 19)"
1.26,"(24, 29)"
1.26,"(25, 19)"
1.26,"(25, 29)"
1.26,"(26, 19)"
1.26,"(26, 29)"
1.26,"(27, 19)"
1.26,"(27, 29)"
1.26,"(28, 19)"
1.26,"(28, 29)"
1.26,"(29, 19)"
1.26,"(29, 29)"
1.26,"(30, 19)"
1.26,"(30, 29)"
1.26,"(31, 19)"
1.26,"(31, 29)"
1.26,"(32, 19)"
1.26,"(32, 29)"
1.26,"(33, 19)"
1.26,"(33, 29)"
1.26,"(34, 19)"
1.26,"(34, 29)"
1.26,"(35, 19)"
1.26,"(35, 29)"
1.31,"(5, 18)"
1.31,"(6, 18)"
1.31,"(7, 18)"
1.31,"(8, 18)"
1.31,"(9, 18)"
1.31,"(10, 30)"
1.31,"(11, 30)"
1.31,"(12, 30)"
1.31,"(13, 30)"
1.31,"(14, 30)"
1.31,"(15, 18)"
1.31,"(16, 18)"
1.31,"(17, 18)"
1.31,"(18, 18)"
1.31,"(19, 18)"
1.31,"(20, 30)"
1.31,"(21, 30)"
1.31,"(22, 30)"
1.31,"(23, 30)"
1.31,"(24, 30)"
1.31,"(25, 18)"
1.31,"(26, 18)"
1.31,"(27, 18)"
1.31,"(28, 18)"
1.31,"(29, 18)"
1.31,"(30, 30)"
1.31,"(31, 30)"
1.31,"(32, 30)"
1.31,"(33, 30)"
1.31,"(34, 30)"
1.31,"(35, 18)"
1.31,"(35, 30)"
1.36,"(5, 17)"
1.36,"(6, 17)"
1.36,"(7, 17)"
1.36,"(8, 17)"
1.36,"(9, 17)"
1.36,"(10, 31)"
1.36,"(11, 31)"
1.36,"(12, 31)"
1.36,"(13, 31)"
1.36,"(14, 31)"
1.36,"(15, 17)"
1.36,"(16, 17)"
1.36,"(17, 17)"
1.36,"(18, 17)"
1.36,"(19, 17)"
1.36,"(20, 31)"
1.36,"(21, 31)"
1.36,"(22, 31)"
1.36,"(23, 31)"
1.36,"(24, 31)"
1.36,"(25, 17)"
1.36,"(26, 17)"
1.36,"(27, 17)"
1.36,"(28, 17)"
1.36,"(29, 17)"
1.36,"(30, 31)"
1.36,"(31, 31)"
1.36,"(32, 31)"
1.36,"(33, 31)"
1.36,"(34, 31)"
1.36,"(35, 17)"
1.36,"(35, 31)"
1.41,"(5, 16)"
1.41,"(6, 16)"
1.41,"(7, 16)"
1.41,"(8, 16)"
1.41,"(9, 16)"
1.41,"(10, 32)"
1.41,"(11, 32)"
1.41,"(12, 32)"
1.41,"(13, 32)"
1.41,"(14, 32)"
1.41,"(15, 16)"
1.41,"(16, 16)"
1.41,"(17, 16)"
1.41,"(18, 16)"
1.41,"(19, 16)"
1.41,"(20, 32)"
1.41,"(21, 32)"
1.41,"(22, 32)"
1.41,"(23, 32)"
1.41,"(24, 32)"
1.41,"(25, 16)"
1.41,"(26, 16)"
1.41,"(27, 16)"
1.41,"(28, 16)"
1.41,"(29, 16)"
1.41,"(30, 32)"
1.41,"(31, 32)"
1.41,"(32, 32)"
1.41,"(33, 32)"
1.41,"(34, 32)"
1.41,"(35, 16)"
1.41,"(35, 32)"
1.46,"(5, 15)"
1.46,"(6, 15)"
1.46,"(7, 15)"
1.46,"(8, 15)"
1.46,"(9, 15)"
1.46,"(10, 33)"
1.46,"(11, 33)"
1.46,"(12, 33)"
1.46,"(13, 33)"
1.46,"(14, 33)"
1.46,"(15, 15)"
1.46,"(16, 15)"
1.46,"(17, 15)"
1.46,"(18, 15)"
1.46,"(19, 15)"
1.46,"(20, 33)"
1.46,"(21, 33)"
1.46,"(22, 33)"
1.46,"(23, 33)"
1.46,"(24, 33)"
1.46,"(25, 15)"
1.46,"(26, 15)"
1.46,"(27, 15)"
1.46,"(28, 15)"
1.46,"(29, 15)"
1.46,"(30, 33)"
1.46,"(31, 33)"
1.46,"(32, 33)"
1.46,"(33, 33)"
1.46,"(34, 33)"
1.46,"(35, 15)"
1.46,"(35, 33)"
1.51,"(5, 14)"
1.51,"(5, 34)"
1.51,"(6, 14)"
1.51,"(6, 34)"
1.51,"(7, 14)"
1.51,"(7, 34)"
1.51,"(8, 14)"
1.51,"(8, 34)"
1.51,"(9, 14)"
1.51,"(9, 34)"
1.51,"(10, 14)"
1.51,"(10, 34)"
1.51,"(11, 14)"
1.51,"(11, 34)"
1.51,"(12, 14)"
1.51,"(12, 34)"
1.51,"(13, 14)"
1.51,"(13, 34)"
1.51,"(14, 14)"
1.51,"(14, 34)"
1.51,"(15, 14)"
1.51,"(15, 34)"
1.51,"(16, 14)"
1.51,"(16, 34)"
1.51,"(17, 14)"
1.51,"(17, 34)"
1.51,"(18, 14)"
1.51,"(18, 34)"
1.51,"(19, 14)"
1.51,"(19, 34)"
1.51,"(20, 14)"
1.51,"(20, 34)"
1.51,"(21, 14)"
1.51,"(21, 34)"
1.51,"(22, 14)"
1.51,"(22, 34)"
1.51,"(23, 14)"
1.51,"(23, 34)"
1.51,"(24, 14)"
1.51,"(24, 34)"
1.51,"(25, 14)"
1.51,"(25, 34)"
1.51,"(26, 14)"
1.51,"(26, 34)"
1.51,"(27, 14)"
1.51,"(27, 34)"
1.51,"(28, 14)"
1.51,"(28, 34)"
1.51,"(29, 14)"
