deviation_factor,midpoint
1.0,"(5, 4)"
1.0,"(5, 5)"
1.0,"(5, 6)"
1.0,"(6, 4)"
1.0,"(6, 5)"
1.0,"(6, 6)"
1.0,"(7, 4)"
1.0,"(7, 5)"
1.0,"(7, 6)"
1.0,"(8, 4)"
1.0,"(8, 5)"
1.0,"(8, 6)"
1.0,"(9, 4)"
1.0,"(9, 5)"
1.0,"(9, 6)"
1.0,"(10, 4)"
1.0,"(11, 4)"
1.0,"(12, 4)"
1.0,"(13, 4)"
1.0,"(14, 4)"
1.0,"(15, 4)"
1.0,"(16, 4)"
1.0,"(17, 4)"
1.0,"(18, 4)"
1.0,"(19, 4)"
1.0,"(20, 4)"
1.0,"(21, 4)"
1.0,"(22, 4)"
1.0,"(23, 4)"
1.0,"(24, 4)"
1.0,"(25, 4)"
1.0,"(26, 4)"
1.0,"(27, 4)"
1.0,"(28, 4)"
1.0,"(29, 4)"
1.0,"(30, 2)"
1.0,"(30, 3)"
1.0,"(30, 4)"
1.0,"(31, 2)"
1.0,"(31, 3)"
1.0,"(31, 4)"
1.0,"(32, 2)"
1.0,"(32, 3)"
1.0,"(32, 4)"
1.0,"(33, 2)"
1.0,"(33, 3)"
1.0,"(33, 4)"
1.0,"(34, 2)"
1.0,"(34, 3)"
1.0,"(34, 4)"
1.0,"(35, 2)"
1.0,"(35, 3)"
1.0,"(35, 4)"
1.05,"(5, 7)"
1.05,"(6, 7)"
1.05,"(7, 7)"
1.05,"(8, 7)"
1.05,"(9, 7)"
1.05,"(10, 3)"
1.05,"(11, 3)"
1.05,"(12, 3)"
1.05,"(13, 3)"
1.05,"(14, 3)"
1.05,"(15, 5)"
1.05,"(16, 5)"
1.05,"(17, 5)"
1.05,"(18, 5)"
1.05,"(19, 5)"
1.05,"(20, 3)"
1.05,"(21, 3)"
1.05,"(22, 3)"
1.05,"(23, 3)"
1.05,"(24, 3)"
1.05,"(25, 5)"
1.05,"(26, 5)"
1.05,"(27, 5)"
1.05,"(28, 5)"
1.05,"(29, 5)"
1.05,"(30, 1)"
1.05,"(31, 1)"
1.05,"(32, 1)"
1.05,"(33, 1)"
1.05,"(34, 1)"
1.05,"(35, 1)"
1.05,"(35, 5)"
1.09,"(5, 8)"
1.09,"(6, 8)"
1.09,"(7, 8)"
1.09,"(8, 8)"
1.09,"(9, 8)"
1.09,"(10, 2)"
1.09,"(11, 2)"
1.09,"(12, 2)"
1.09,"(13, 2)"
1.09,"(14, 2)"
1.09,"(15, 6)"
1.09,"(16, 6)"
1.09,"(17, 6)"
1.09,"(18, 6)"
1.09,"(19, 6)"
1.09,"(20, 2)"
1.09,"(21, 2)"
1.09,"(22, 2)"
1.09,"(23, 2)"
1.09,"(24, 2)"
1.09,"(25, 6)"
1.09,"(26, 6)"
1.09,"(27, 6)"
1.09,"(28, 6)"
1.09,"(29, 6)"
1.09,"(30, 0)"
1.09,"(31, 0)"
1.09,"(32, 0)"
1.09,"(33, 0)"
1.09,"(34, 0)"
1.09,"(35, 0)"
1.09,"(35, 6)"
1.14,"(5, 9)"
1.14,"(6, 9)"
1.14,"(7, 9)"
1.14,"(8, 9)"
1.14,"(9, 9)"
1.14,"(10, 1)"
1.14,"(10, 9)"
1.14,"(11, 1)"
1.14,"(11, 9)"
1.14,"(12, 1)"
1.14,"(12, 9)"
1.14,"(13, 1)"
1.14,"(13, 9)"
1.14,"(14, 1)"
1.14,"(14, 9)"
1.14,"(15, 7)"
1.14,"(15, 8)"
1.14,"(15, 9)"
1.14,"(16, 7)"
1.14,"(16, 8)"
1.14,"(16, 9)"
1.14,"(17, 7)"
1.14,"(17, 8)"
1.14,"(17, 9)"
1.14,"(18, 7)"
1.14,"(18, 8)"
1.14,"(18, 9)"
1.14,"(19, 7)"
1.14,"(19, 8)"
1.14,"(19, 9)"
1.14,"(20, 1)"
1.14,"(20, 9)"
1.14,"(21, 1)"
1.14,"(21, 9)"
1.14,"(22, 1)"
1.14,"(22, 9)"
1.14,"(23, 1)"
1.14,"(23, 9)"
1.14,"(24, 1)"
1.14,"(24, 9)"
1.14,"(25, 7)"
1.14,"(25, 8)"
1.14,"(25, 9)"
1.14,"(26, 7)"
1.14,"(26, 8)"
1.14,"(26, 9)"
1.14,"(27, 7)"
1.14,"(27, 8)"
1.14,"(27, 9)"
1.14,"(28, 7)"
1.14,"(28, 8)"
1.14,"(28, 9)"
1.14,"(29, 7)"
1.14,"(29, 8)"
1.14,"(29, 9)"
1.14,"(30, 9)"
1.14,"(31, 9)"
1.14,"(32, 9)"
1.14,"(33, 9)"
1.14,"(34, 9)"
1.14,"(35, 7)"
1.14,"(35, 8)"
1.14,"(35, 9)"
1.19,"(10, 0)"
1.19,"(10, 10)"
1.19,"(11, 0)"
1.19,"(11, 10)"
1.19,"(12, 0)"
1.19,"(12, 10)"
1.19,"(13, 0)"
1.19,"(13, 10)"
1.19,"(14, 0)"
1.19,"(14, 10)"
1.19,"(20, 0)"
1.19,"(20, 10)"
1.19,"(21, 0)"
1.19,"(21, 10)"
1.19,"(22, 0)"
1.19,"(22, 10)"
1.19,"(23, 0)"
1.19,"(23, 10)"
1.19,"(24, 0)"
1.19,"(24, 10)"
1.19,"(30, 10)"
1.19,"(31, 10)"
1.19,"(32, 10)"
1.19,"(33, 10)"
1.19,"(34, 10)"
1.19,"(35, 10)"
1.23,"(10, 11)"
1.23,"(11, 11)"
1.23,"(12, 11)"
1.23,"(13, 11)"
1.23,"(14, 11)"
1.23,"(20, 11)"
1.23,"(21, 11)"
1.23,"(22, 11)"
1.23,"(23, 11)"
1.23,"(24, 11)"
1.23,"(30, 11)"
1.23,"(31, 11)"
1.23,"(32, 11)"
1.23,"(33, 11)"
1.23,"(34, 11)"
1.23,"(35, 11)"
1.28,"(10, 12)"
1.28,"(11, 12)"
1.28,"(12, 12)"
1.28,"(13, 12)"
1.28,"(14, 12)"
1.28,"(20, 12)"
1.28,"(21, 12)"
1.28,"(22, 12)"
1.28,"(23, 12)"
1.28,"(24, 12)"
1.28,"(30, 12)"
1.28,"(31, 12)"
1.28,"(32, 12)"
1.28,"(33, 12)"
1.28,"(34, 12)"
1.28,"(35, 12)"
1.33,"(10, 13)"
1.33,"(11, 13)"
1.33,"(12, 13)"
1.33,"(13, 13)"
1.33,"(14, 13)"
1.33,"(20, 13)"
1.33,"(21, 13)"
1.33,"(22, 13)"
1.33,"(23, 13)"
1.33,"(24, 13)"
1.33,"(30, 13)"
1.33,"(31, 13)"
1.33,"(32, 13)"
1.33,"(33, 13)"
1.33,"(34, 13)"
1.33,"(35, 13)"
1.37,"(5, 14)"
1.37,"(6, 14)"
1.37,"(7, 14)"
1.37,"(8, 14)"
1.37,"(9, 14)"
1.37,"(10, 14)"
1.37,"(11, 14)"
1.37,"(12, 14)"
1.37,"(13, 14)"
1.37,"(14, 14)"
1.37,"(15, 14)"
1.37,"(16, 14)"
1.37,"(17, 14)"
1.37,"(18, 14)"
1.37,"(19, 14)"
1.37,"(20, 14)"
1.37,"(21, 14)"
1.37,"(22, 14)"
1.37,"(23, 14)"
1.37,"(24, 14)"
1.37,"(25, 14)"
1.37,"(26, 14)"
1.37,"(27, 14)"
1.37,"(28, 14)"
1.37,"(29, 14)"
1.37,"(30, 14)"
1.37,"(31, 14)"
1.37,"(32, 14)"
1.37,"(33, 14)"
1.37,"(34, 14)"
1.37,"(35, 14)"
1.42,"(5, 15)"
1.42,"(6, 15)"
1.42,"(7, 15)"
1.42,"(8, 15)"
1.42,"(9, 15)"
1.42,"(15, 15)"
1.42,"(16, 15)"
1.42,"(17, 15)"
1.42,"(18, 15)"
1.42,"(19, 15)"
1.42,"(25, 15)"
1.42,"(26, 15)"
1.42,"(27, 15)"
1.42,"(28, 15)"
1.42,"(29, 15)"
1.42,"(35, 15)"
1.47,"(5, 16)"
1.47,"(6, 16)"
1.47,"(7, 16)"
1.47,"(8, 16)"
1.47,"(9, 16)"
1.47,"(15, 16)"
1.47,"(16, 16)"
1.47,"(17, 16)"
1.47,"(18, 16)"
1.47,"(19, 16)"
1.47,"(25, 16)"
1.47,"(26, 16)"
1.47,"(27, 16)"
1.47,"(28, 16)"
1.47,"(29, 16)"
1.47,"(35, 16)"
1.51,"(5, 17)"
1.51,"(6, 17)"
1.51,"(7, 17)"
1.51,"(8, 17)"
1.51,"(9, 17)"
1.51,"(15, 17)"
1.51,"(16, 17)"
1.51,"(17, 17)"
1.51,"(18, 17)"
1.51,"(19, 17)"
1.51,"(25, 17)"
1.51,"(26, 17)"
1.51,"(27, 17)"
1.51,"(28, 17)"
1.51,"(29, 17)"
1.51,"(35, 17)"
1.56,"(5, 18)"
1.56,"(6, 18)"
1.56,"(7, 18)"
1.56,"(8, 18)"
1.56,"(9, 18)"
1.56,"(15, 18)"
1.56,"(16, 18)"
1.56,"(17, 18)"
1.56,"(18, 18)"
1.56,"(19, 18)"
1.56,"(25, 18)"
1.56,"(26, 18)"
1.56,"(27, 18)"
1.56,"(28, 18)"
1.56,"(29, 18)"
1.56,"(35, 18)"
1.6,"(5, 19)"
1.6,"(6, 19)"
1.6,"(7, 19)"
1.6,"(8, 19)"
1.6,"(9, 19)"
1.6,"(10, 19)"
1.6,"(11, 19)"
1.6,"(12, 19)"
1.6,"(13, 19)"
1.6,"(14, 19)"
1.6,"(15, 19)"
1.6,"(16, 19)"
1.6,"(17, 19)"
1.6,"(18, 19)"
1.6,"(19, 19)"
1.6,"(20, 19)"
1.6,"(21, 19)"
1.6,"(22, 19)"
1.6,"(23, 19)"
1.6,"(24, 19)"
1.6,"(25, 19)"
1.6,"(26, 19)"
1.6,"(27, 19)"
1.6,"(28, 19)"
1.6,"(29, 19)"
1.6,"(30, 19)"
1.6,"(31, 19)"
1.6,"(32, 19)"
1.6,"(33, 19)"
1.6,"(34, 19)"
1.6,"(35, 19)"
1.65,"(10, 20)"
1.65,"(11, 20)"
1.65,"(12, 20)"
1.65,"(13, 20)"
1.65,"(14, 20)"
1.65,"(20, 20)"
1.65,"(21, 20)"
1.65,"(22, 20)"
1.65,"(23, 20)"
1.65,"(24, 20)"
1.65,"(30, 20)"
1.65,"(31, 20)"
1.65,"(32, 20)"
1.65,"(33, 20)"
1.65,"(34, 20)"
1.65,"(35, 20)"
1.7,"(10, 21)"
1.7,"(11, 21)"
1.7,"(12, 21)"
1.7,"(13, 21)"
1.7,"(14, 21)"
1.7,"(20, 21)"
1.7,"(21, 21)"
1.7,"(22, 21)"
1.7,"(23, 21)"
1.7,"(24, 21)"
1.7,"(30, 21)"
1.7,"(31, 21)"
1.7,"(32, 21)"
1.7,"(33, 21)"
1.7,"(34, 21)"
1.7,"(35, 21)"
1.74,"(10, 22)"
1.74,"(11, 22)"
1.74,"(12, 22)"
1.74,"(13, 22)"
1.74,"(14, 22)"
1.74,"(20, 22)"
1.74,"(21, 22)"
1.74,"(22, 22)"
1.74,"(23, 22)"
1.74,"(24, 22)"
1.74,"(30, 22)"
1.74,"(31, 22)"
1.74,"(32, 22)"
1.74,"(33, 22)"
1.74,"(34, 22)"
1.74,"(35, 22)"
1.79,"(10, 23)"
1.79,"(11, 23)"
1.79,"(12, 23)"
1.79,"(13, 23)"
1.79,"(14, 23)"
1.79,"(20, 23)"
1.79,"(21, 23)"
1.79,"(22, 23)"
1.79,"(23, 23)"
1.79,"(24, 23)"
1.79,"(30, 23)"
1.79,"(31, 23)"
1.79,"(32, 23)"
1.79,"(33, 23)"
1.79,"(34, 23)"
1.79,"(35, 23)"
1.84,"(5, 24)"
1.84,"(6, 24)"
1.84,"(7, 24)"
1.84,"(8, 24)"
1.84,"(9, 24)"
1.84,"(10, 24)"
