deviation_factor,midpoint
1.0,"(5, 34)"
1.0,"(6, 34)"
1.0,"(7, 34)"
1.0,"(8, 34)"
1.0,"(9, 34)"
1.0,"(10, 34)"
1.0,"(11, 34)"
1.0,"(12, 34)"
1.0,"(13, 34)"
1.0,"(14, 34)"
1.0,"(15, 34)"
1.0,"(16, 34)"
1.0,"(17, 34)"
1.0,"(18, 34)"
1.0,"(19, 34)"
1.0,"(20, 34)"
1.0,"(21, 34)"
1.0,"(22, 34)"
1.0,"(23, 34)"
1.0,"(24, 34)"
1.0,"(25, 34)"
1.0,"(26, 34)"
1.0,"(27, 34)"
1.0,"(28, 34)"
1.0,"(29, 34)"
1.0,"(30, 34)"
1.0,"(31, 34)"
1.0,"(32, 34)"
1.0,"(33, 34)"
1.0,"(34, 34)"
1.0,"(35, 34)"
1.0,"(35, 35)"
1.0,"(35, 36)"
1.0,"(35, 37)"
1.05,"(5, 35)"
1.05,"(6, 35)"
1.05,"(7, 35)"
1.05,"(8, 35)"
1.05,"(9, 35)"
1.05,"(10, 33)"
1.05,"(11, 33)"
1.05,"(12, 33)"
1.05,"(13, 33)"
1.05,"(14, 33)"
1.05,"(15, 35)"
1.05,"(16, 35)"
1.05,"(17, 35)"
1.05,"(18, 35)"
1.05,"(19, 35)"
1.05,"(20, 33)"
1.05,"(21, 33)"
1.05,"(22, 33)"
1.05,"(23, 33)"
1.05,"(24, 33)"
1.05,"(25, 35)"
1.05,"(26, 35)"
1.05,"(27, 35)"
1.05,"(28, 35)"
1.05,"(29, 35)"
1.05,"(30, 33)"
1.05,"(31, 33)"
1.05,"(32, 33)"
1.05,"(33, 33)"
1.05,"(34, 33)"
1.05,"(35, 33)"
1.05,"(35, 38)"
1.1,"(5, 36)"
1.1,"(5, 37)"
1.1,"(5, 38)"
1.1,"(5, 39)"
1.1,"(6, 36)"
1.1,"(6, 37)"
1.1,"(6, 38)"
1.1,"(6, 39)"
1.1,"(7, 36)"
1.1,"(7, 37)"
1.1,"(7, 38)"
1.1,"(7, 39)"
1.1,"(8, 36)"
1.1,"(8, 37)"
1.1,"(8, 38)"
1.1,"(8, 39)"
1.1,"(9, 36)"
1.1,"(9, 37)"
1.1,"(9, 38)"
1.1,"(9, 39)"
1.1,"(10, 32)"
1.1,"(10, 39)"
1.1,"(11, 32)"
1.1,"(11, 39)"
1.1,"(12, 32)"
1.1,"(12, 39)"
1.1,"(13, 32)"
1.1,"(13, 39)"
1.1,"(14, 32)"
1.1,"(14, 39)"
1.1,"(15, 36)"
1.1,"(15, 37)"
1.1,"(15, 38)"
1.1,"(15, 39)"
1.1,"(16, 36)"
1.1,"(16, 37)"
1.1,"(16, 38)"
1.1,"(16, 39)"
1.1,"(17, 36)"
1.1,"(17, 37)"
1.1,"(17, 38)"
1.1,"(17, 39)"
1.1,"(18, 36)"
1.1,"(18, 37)"
1.1,"(18, 38)"
1.1,"(18, 39)"
1.1,"(19, 36)"
1.1,"(19, 37)"
1.1,"(19, 38)"
1.1,"(19, 39)"
1.1,"(20, 32)"
1.1,"(20, 39)"
1.1,"(21, 32)"
1.1,"(21, 39)"
1.1,"(22, 32)"
1.1,"(22, 39)"
1.1,"(23, 32)"
1.1,"(23, 39)"
1.1,"(24, 32)"
1.1,"(24, 39)"
1.1,"(25, 36)"
1.1,"(25, 37)"
1.1,"(25, 38)"
1.1,"(25, 39)"
1.1,"(26, 36)"
1.1,"(26, 37)"
1.1,"(26, 38)"
1.1,"(26, 39)"
1.1,"(27, 36)"
1.1,"(27, 37)"
1.1,"(27, 38)"
1.1,"(27, 39)"
1.1,"(28, 36)"
1.1,"(28, 37)"
1.1,"(28, 38)"
1.1,"(28, 39)"
1.1,"(29, 36)"
1.1,"(29, 37)"
1.1,"(29, 38)"
1.1,"(29, 39)"
1.1,"(30, 32)"
1.1,"(30, 39)"
1.1,"(31, 32)"
1.1,"(31, 39)"
1.1,"(32, 32)"
1.1,"(32, 39)"
1.1,"(33, 32)"
1.1,"(33, 39)"
1.1,"(34, 32)"
1.1,"(34, 39)"
1.1,"(35, 32)"
1.1,"(35, 39)"
1.14,"(10, 31)"
1.14,"(11, 31)"
1.14,"(12, 31)"
1.14,"(13, 31)"
1.14,"(14, 31)"
1.14,"(20, 31)"
1.14,"(21, 31)"
1.14,"(22, 31)"
1.14,"(23, 31)"
1.14,"(24, 31)"
1.14,"(30, 31)"
1.14,"(31, 31)"
1.14,"(32, 31)"
1.14,"(33, 31)"
1.14,"(34, 31)"
1.14,"(35, 31)"
1.19,"(10, 30)"
1.19,"(11, 30)"
1.19,"(12, 30)"
1.19,"(13, 30)"
1.19,"(14, 30)"
1.19,"(20, 30)"
1.19,"(21, 30)"
1.19,"(22, 30)"
1.19,"(23, 30)"
1.19,"(24, 30)"
1.19,"(30, 30)"
1.19,"(31, 30)"
1.19,"(32, 30)"
1.19,"(33, 30)"
1.19,"(34, 30)"
1.19,"(35, 30)"
1.24,"(5, 29)"
1.24,"(6, 29)"
1.24,"(7, 29)"
1.24,"(8, 29)"
1.24,"(9, 29)"
1.24,"(10, 29)"
1.24,"(11, 29)"
1.24,"(12, 29)"
1.24,"(13, 29)"
1.24,"(14, 29)"
1.24,"(15, 29)"
1.24,"(16, 29)"
1.24,"(17, 29)"
1.24,"(18, 29)"
1.24,"(19, 29)"
1.24,"(20, 29)"
1.24,"(21, 29)"
1.24,"(22, 29)"
1.24,"(23, 29)"
1.24,"(24, 29)"
1.24,"(25, 29)"
1.24,"(26, 29)"
1.24,"(27, 29)"
1.24,"(28, 29)"
1.24,"(29, 29)"
1.24,"(30, 29)"
1.24,"(31, 29)"
1.24,"(32, 29)"
1.24,"(33, 29)"
1.24,"(34, 29)"
1.24,"(35, 29)"
1.29,"(5, 28)"
1.29,"(6, 28)"
1.29,"(7, 28)"
1.29,"(8, 28)"
1.29,"(9, 28)"
1.29,"(15, 28)"
1.29,"(16, 28)"
1.29,"(17, 28)"
1.29,"(18, 28)"
1.29,"(19, 28)"
1.29,"(25, 28)"
1.29,"(26, 28)"
1.29,"(27, 28)"
1.29,"(28, 28)"
1.29,"(29, 28)"
1.29,"(35, 28)"
1.33,"(5, 27)"
1.33,"(6, 27)"
1.33,"(7, 27)"
1.33,"(8, 27)"
1.33,"(9, 27)"
1.33,"(15, 27)"
1.33,"(16, 27)"
1.33,"(17, 27)"
1.33,"(18, 27)"
1.33,"(19, 27)"
1.33,"(25, 27)"
1.33,"(26, 27)"
1.33,"(27, 27)"
1.33,"(28, 27)"
1.33,"(29, 27)"
1.33,"(35, 27)"
1.38,"(5, 26)"
1.38,"(6, 26)"
1.38,"(7, 26)"
1.38,"(8, 26)"
1.38,"(9, 26)"
1.38,"(15, 26)"
1.38,"(16, 26)"
1.38,"(17, 26)"
1.38,"(18, 26)"
1.38,"(19, 26)"
1.38,"(25, 26)"
1.38,"(26, 26)"
1.38,"(27, 26)"
1.38,"(28, 26)"
1.38,"(29, 26)"
1.38,"(35, 26)"
1.43,"(5, 25)"
1.43,"(6, 25)"
1.43,"(7, 25)"
1.43,"(8, 25)"
1.43,"(9, 25)"
1.43,"(15, 25)"
1.43,"(16, 25)"
1.43,"(17, 25)"
1.43,"(18, 25)"
1.43,"(19, 25)"
1.43,"(25, 25)"
1.43,"(26, 25)"
1.43,"(27, 25)"
1.43,"(28, 25)"
1.43,"(29, 25)"
1.43,"(35, 25)"
1.48,"(5, 24)"
1.48,"(6, 24)"
1.48,"(7, 24)"
1.48,"(8, 24)"
1.48,"(9, 24)"
1.48,"(10, 24)"
1.48,"(11, 24)"
1.48,"(12, 24)"
1.48,"(13, 24)"
1.48,"(14, 24)"
1.48,"(15, 24)"
1.48,"(16, 24)"
1.48,"(17, 24)"
1.48,"(18, 24)"
1.48,"(19, 24)"
1.48,"(20, 24)"
1.48,"(21, 24)"
1.48,"(22, 24)"
1.48,"(23, 24)"
1.48,"(24, 24)"
1.48,"(25, 24)"
1.48,"(26, 24)"
1.48,"(27, 24)"
1.48,"(28, 24)"
1.48,"(29, 24)"
1.48,"(30, 24)"
1.48,"(31, 24)"
1.48,"(32, 24)"
1.48,"(33, 24)"
1.48,"(34, 24)"
1.48,"(35, 24)"
1.52,"(10, 23)"
1.52,"(11, 23)"
1.52,"(12, 23)"
1.52,"(13, 23)"
1.52,"(14, 23)"
1.52,"(20, 23)"
1.52,"(21, 23)"
1.52,"(22, 23)"
1.52,"(23, 23)"
1.52,"(24, 23)"
1.52,"(30, 23)"
1.52,"(31, 23)"
1.52,"(32, 23)"
1.52,"(33, 23)"
1.52,"(34, 23)"
1.52,"(35, 23)"
1.57,"(10, 22)"
1.57,"(11, 22)"
1.57,"(12, 22)"
1.57,"(13, 22)"
1.57,"(14, 22)"
1.57,"(20, 22)"
1.57,"(21, 22)"
1.57,"(22, 22)"
1.57,"(23, 22)"
1.57,"(24, 22)"
1.57,"(30, 22)"
1.57,"(31, 22)"
1.57,"(32, 22)"
1.57,"(33, 22)"
1.57,"(34, 22)"
1.57,"(35, 22)"
1.62,"(10, 21)"
1.62,"(11, 21)"
1.62,"(12, 21)"
1.62,"(13, 21)"
1.62,"(14, 21)"
1.62,"(20, 21)"
1.62,"(21, 21)"
1.62,"(22, 21)"
1.62,"(23, 21)"
1.62,"(24, 21)"
1.62,"(30, 21)"
1.62,"(31, 21)"
1.62,"(32, 21)"
1.62,"(33, 21)"
1.62,"(34, 21)"
1.62,"(35, 21)"
1.67,"(10, 20)"
1.67,"(11, 20)"
1.67,"(12, 20)"
1.67,"(13, 20)"
1.67,"(14, 20)"
1.67,"(20, 20)"
1.67,"(21, 20)"
1.67,"(22, 20)"
1.67,"(23, 20)"
1.67,"(24, 20)"
1.67,"(30, 20)"
1.67,"(31, 20)"
1.67,"(32, 20)"
1.67,"(33, 20)"
1.67,"(34, 20)"
1.67,"(35, 20)"
1.71,"(5, 19)"
